time,2182a_volt,TMP117_room_temp,RTEMperature,ACALtemp
1714697741.792496,+3.94674226E-08,21.98,26.95,30.61
1714697743.622002,+4.41277511E-08,21.98,26.95,30.61
1714697746.4611485,+3.60499085E-08,21.98,26.95,30.61
1714697748.2805347,+3.83279635E-08,21.98,26.95,30.61
1714697751.119045,+3.55318913E-08,21.98,26.95,30.61
1714697752.9482088,+3.85353041E-08,21.98,26.95,30.61
1714697755.7770293,+3.92604506E-08,21.98,26.95,30.61
1714697757.8063345,+4.08136521E-08,21.98,26.95,30.61
1714697760.6461716,+3.80176270E-08,21.98,26.96,30.61
1714697762.805567,+3.99850877E-08,21.98,26.96,30.61
1714697765.6356828,+3.64641707E-08,21.98,26.96,30.61
1714697767.8157194,+3.22177945E-08,21.98,26.96,30.61
1714697770.6461892,+3.86390390E-08,21.98,26.96,30.61
1714697772.8162432,+4.49563731E-08,21.98,26.96,30.61
1714697775.6565316,+4.18493242E-08,21.98,26.96,30.61
1714697777.8271685,+3.49107974E-08,21.98,26.96,30.61
1714697780.6574569,+4.72350267E-08,21.98,26.96,30.61
1714697782.8270617,+4.46456077E-08,21.98,26.96,30.61
1714697785.6564205,+3.02502657E-08,21.98,26.96,30.61
1714697787.8264847,+2.89037401E-08,21.99,26.96,30.61
1714697790.6664245,+3.79138255E-08,21.99,26.96,30.61
1714697792.4966822,+3.49104068E-08,21.99,26.96,30.61
1714697794.3368626,+4.96168830E-08,21.99,26.96,30.61
1714697797.1773026,+3.87425463E-08,21.99,26.96,30.61
1714697798.9969416,+3.45998131E-08,21.98,26.96,30.61
1714697801.8173985,+3.87424180E-08,21.98,26.96,30.61
1714697803.6472847,+1.99975256E-08,21.99,26.96,30.61
1714697806.4769018,+3.11824339E-08,21.99,26.96,30.61
1714697808.3072376,+3.44962937E-08,21.99,26.96,30.61
1714697811.1468961,+3.38748724E-08,21.99,26.96,30.61
1714697812.976821,+3.13893346E-08,21.99,26.96,30.61
1714697815.816517,+3.34605727E-08,21.99,26.96,30.61
1714697817.8562026,+3.69820238E-08,22.0,26.96,30.61
1714697820.685911,+3.89494209E-08,22.0,26.96,30.61
1714697822.8553712,+3.99850290E-08,21.99,26.97,30.61
1714697825.6948314,+2.20685171E-08,21.99,26.97,30.61
1714697827.8542993,+2.96287476E-08,22.0,26.97,30.61
1714697830.6936777,+3.72925839E-08,22.0,26.97,30.61
1714697832.8726244,+3.71891068E-08,22.0,26.97,30.61
1714697835.70167,+2.76611687E-08,22.0,26.97,30.61
1714697837.870883,+2.69361531E-08,22.0,26.97,30.61
1714697840.7092834,+3.02498990E-08,22.0,26.97,30.61
1714697842.878873,+3.62568697E-08,22.0,26.97,30.61
1714697845.7179415,+3.20108117E-08,22.0,26.97,30.61
1714697847.8675115,+3.87426460E-08,21.99,26.97,30.61
1714697850.7069538,+3.03536844E-08,21.99,26.97,30.61
1714697852.536774,+4.47493358E-08,21.99,26.97,30.61
1714697854.366716,+2.79715464E-08,22.0,26.97,30.61
1714697857.2060814,+3.60498822E-08,22.0,26.97,30.61
1714697859.0359254,+4.43351522E-08,22.0,26.97,30.61
1714697861.865493,+4.82702538E-08,22.0,26.97,30.61
1714697863.7048056,+3.88462612E-08,22.0,26.98,30.61
1714697866.5340106,+2.76610909E-08,22.0,26.98,30.61
1714697868.3633752,+4.00888452E-08,22.0,26.98,30.61
1714697871.201992,+4.25744449E-08,22.0,26.98,30.61
1714697873.041543,+3.38749377E-08,22.0,26.98,30.61
1714697875.880247,+4.26780323E-08,22.0,26.98,30.61
1714697877.9097593,+4.07104651E-08,22.0,26.98,30.61
1714697880.7387424,+3.31499751E-08,22.0,26.98,30.61
1714697882.9079955,+3.89494356E-08,22.0,26.98,30.61
1714697885.7370481,+3.28393531E-08,22.0,26.98,30.61
1714697887.916683,+3.43926086E-08,22.01,26.98,30.61
1714697890.7563848,+4.02959688E-08,22.01,26.98,30.61
1714697892.9165432,+4.14352333E-08,22.01,26.98,30.61
1714697895.7555168,+3.08715189E-08,22.01,26.98,30.61
1714697897.9250042,+3.81211405E-08,22.0,26.98,30.61
1714697900.7542808,+4.70277161E-08,22.0,26.98,30.61
1714697902.9235756,+3.23214312E-08,22.0,26.99,30.61
1714697905.7629,+4.02960685E-08,22.0,26.99,30.61
1714697907.9328809,+2.95251159E-08,22.01,26.99,30.61
1714697910.7720423,+3.23213861E-08,22.01,26.99,30.61
1714697912.5918405,+3.77068104E-08,22.01,26.99,30.61
1714697914.4212787,+3.64641714E-08,22.01,26.99,30.61
1714697917.2607055,+4.02960204E-08,22.01,26.99,30.61
1714697919.0905821,+3.35642319E-08,22.01,26.99,30.61
1714697921.9295447,+3.34607107E-08,22.01,26.99,30.61
1714697923.7591739,+2.56933803E-08,22.01,26.99,30.61
1714697926.597702,+3.33571358E-08,22.01,26.99,30.61
1714697928.4276223,+3.88462097E-08,22.02,26.99,30.61
1714697931.2667933,+3.17001587E-08,22.02,26.99,30.61
1714697933.086695,+3.87424067E-08,22.02,26.99,30.61
1714697935.9163654,+3.69818030E-08,22.02,26.99,30.61
1714697937.946151,+3.98817481E-08,22.01,26.99,30.61
1714697940.7654963,+3.30464135E-08,22.01,26.99,30.61
1714697942.9452105,+3.48071422E-08,22.01,26.99,30.61
1714697945.7847717,+4.06067794E-08,22.01,26.99,30.61
1714697947.965272,+3.97782551E-08,22.02,26.99,30.61
1714697950.8046825,+3.76032077E-08,22.02,26.99,30.61
1714697952.9645333,+4.18494065E-08,22.02,27.00,30.61
1714697955.784225,+2.88002353E-08,22.02,27.00,30.61
1714697957.9740264,+3.03537371E-08,22.02,27.00,30.61
1714697960.8038573,+3.22181160E-08,22.02,27.00,30.61
1714697962.9736557,+3.18036233E-08,22.02,27.00,30.61
1714697965.8028588,+3.04572344E-08,22.02,27.00,30.61
1714697967.962544,+3.00430786E-08,22.02,27.00,30.61
1714697970.8017406,+4.14351305E-08,22.02,27.00,30.61
1714697972.640815,+4.02960033E-08,22.02,27.00,30.61
1714697974.4604683,+2.99395195E-08,22.02,27.00,30.61
1714697977.2999105,+3.60497816E-08,22.02,27.00,30.61
1714697979.1189802,+3.57390497E-08,22.02,27.00,30.61
1714697981.9582868,+3.78104837E-08,22.02,27.00,30.61
1714697983.7974527,+3.44965086E-08,22.02,27.00,30.61
1714697986.6364028,+3.24249379E-08,22.02,27.00,30.61
1714697988.4658303,+2.68323428E-08,22.02,27.00,30.61
1714697991.2949033,+3.96746014E-08,22.02,27.00,30.61
1714697993.1338246,+3.87424035E-08,22.02,27.00,30.61
1714697995.9729042,+4.02959374E-08,22.02,27.00,30.61
1714697997.991698,+3.20107897E-08,22.02,27.00,30.61
1714698000.8106809,+3.37713450E-08,22.02,27.00,30.61
1714698002.9903371,+2.85931291E-08,22.02,27.00,30.61
1714698005.8198907,+3.73961324E-08,22.02,27.00,30.61
1714698008.0099635,+2.96287565E-08,22.02,27.00,30.61
1714698010.848779,+3.24249076E-08,22.02,27.00,30.61
1714698013.0188434,+3.74995258E-08,22.02,27.00,30.61
1714698015.8480606,+4.66133883E-08,22.02,27.00,30.61
1714698018.0078118,+3.71889067E-08,22.02,27.00,30.61
1714698020.8271759,+4.15388124E-08,22.02,27.01,30.61
1714698023.026818,+3.35640669E-08,22.02,27.01,30.61
1714698025.846446,+4.37133955E-08,22.02,27.01,30.61
1714698028.0260968,+3.36676976E-08,22.02,27.01,30.61
1714698030.8664632,+3.52211035E-08,22.02,27.01,30.61
1714698032.7063603,+3.91567603E-08,22.02,27.01,30.61
1714698034.5264006,+3.44963001E-08,22.02,27.01,30.61
1714698037.345936,+3.86389791E-08,22.02,27.01,30.61
1714698039.1763191,+3.19076618E-08,22.02,27.01,30.61
1714698042.016141,+3.80176960E-08,22.02,27.01,30.61
1714698043.8458061,+3.54285168E-08,22.02,27.01,30.61
1714698046.6853979,+3.01466382E-08,22.02,27.01,30.61
1714698048.5159204,+4.15387725E-08,22.02,27.01,30.61
1714698051.3456743,+3.19072793E-08,22.02,27.01,30.61
1714698053.1760533,+3.97778861E-08,22.02,27.01,30.61
1714698056.0159967,+4.12279169E-08,22.02,27.01,30.61
1714698058.0457006,+4.08139474E-08,22.03,27.01,30.61
1714698060.88567,+3.67748469E-08,22.03,27.01,30.61
1714698063.055936,+3.30464466E-08,22.02,27.01,30.61
1714698065.8958795,+4.77527119E-08,22.02,27.01,30.61
1714698068.0656962,+4.08135678E-08,22.02,27.01,30.61
1714698070.905521,+3.16999347E-08,22.02,27.01,30.61
1714698073.0653596,+3.08715203E-08,22.03,27.01,30.61
1714698075.9060185,+3.33572174E-08,22.03,27.01,30.61
1714698078.0666752,+2.51754865E-08,22.03,27.02,30.61
1714698080.8871043,+4.47490117E-08,22.03,27.02,30.61
1714698083.0675387,+4.22637069E-08,22.03,27.02,30.61
1714698085.9081118,+3.94674138E-08,22.03,27.02,30.61
1714698088.0782666,+3.94672475E-08,22.03,27.02,30.61
1714698090.9185283,+2.76610315E-08,22.03,27.02,30.61
1714698092.7484572,+3.01468616E-08,22.03,27.02,30.61
1714698094.5690048,+3.69820066E-08,22.03,27.02,30.61
1714698097.4092019,+3.40819906E-08,22.03,27.02,30.61
1714698099.2393024,+4.16422350E-08,22.03,27.02,30.61
1714698102.0800767,+3.34607823E-08,22.03,27.02,30.61
1714698103.9107428,+3.01464046E-08,22.03,27.02,30.61
1714698106.7513793,+3.43929040E-08,22.03,27.02,30.61
1714698108.5721474,+3.85353446E-08,22.04,27.02,30.61
1714698111.4126444,+4.21603015E-08,22.04,27.02,30.61
1714698113.242951,+3.38749861E-08,22.03,27.02,30.61
1714698116.0730221,+2.79715087E-08,22.03,27.02,30.61
1714698118.0931923,+3.45998266E-08,22.04,27.02,30.61
1714698120.9233098,+3.41857923E-08,22.04,27.02,30.61
1714698123.0937057,+3.74995231E-08,22.04,27.02,30.61
1714698125.9136622,+3.79138883E-08,22.04,27.02,30.61
1714698128.1136646,+4.17456341E-08,22.04,27.02,30.61
1714698130.9538996,+3.82248618E-08,22.04,27.03,30.61
1714698133.113671,+3.07678221E-08,22.04,27.03,30.61
1714698135.9536653,+4.17460693E-08,22.04,27.03,30.61
1714698138.1134217,+3.91566638E-08,22.03,27.03,30.61
1714698140.9427512,+2.46576341E-08,22.03,27.03,30.61
1714698143.1125686,+3.96744791E-08,22.04,27.03,30.61
1714698145.9520226,+4.77525627E-08,22.04,27.03,30.61
1714698148.1317666,+4.08137407E-08,22.04,27.03,30.61
1714698150.961408,+3.00428415E-08,22.04,27.03,30.61
1714698152.791237,+3.29429493E-08,22.04,27.03,30.61
1714698154.621006,+3.26320835E-08,22.04,27.03,30.61
1714698157.460555,+3.50141266E-08,22.04,27.03,30.61
1714698159.2903583,+4.46456841E-08,22.05,27.03,30.61
1714698162.1197653,+3.07678888E-08,22.05,27.03,30.61
1714698163.9493704,+3.83280789E-08,22.05,27.03,30.61
1714698166.7886899,+3.41853515E-08,22.05,27.03,30.61
1714698168.6184783,+3.53247181E-08,22.04,27.03,30.61
1714698171.447399,+4.26778697E-08,22.04,27.03,30.61
1714698173.2671814,+4.14352725E-08,22.05,27.03,30.61
1714698176.1068213,+4.18494024E-08,22.05,27.03,30.61
1714698178.1569943,+4.56813000E-08,22.05,27.03,30.61
1714698180.9868193,+3.44962143E-08,22.05,27.03,30.61
1714698183.1564944,+2.97321527E-08,22.05,27.03,30.61
1714698185.9958174,+4.67168476E-08,22.05,27.04,30.61
1714698188.1657586,+3.89498001E-08,22.05,27.04,30.61
1714698191.0050676,+3.65674560E-08,22.05,27.04,30.61
1714698193.1645288,+4.10209814E-08,22.05,27.04,30.61
1714698196.0038254,+3.33569184E-08,22.05,27.04,30.61
1714698198.1632621,+2.89039096E-08,22.05,27.04,30.61
1714698200.982207,+4.64062892E-08,22.05,27.04,30.61
1714698203.1613872,+3.73959682E-08,22.05,27.04,30.61
1714698205.9808226,+3.85353364E-08,22.05,27.04,30.61
1714698208.1598923,+3.22175679E-08,22.05,27.04,30.61
1714698210.9791334,+3.42890512E-08,22.05,27.04,30.61
1714698212.798261,+4.08136303E-08,22.05,27.04,30.61
1714698214.627931,+4.05029650E-08,22.05,27.04,30.61
1714698217.467372,+2.15504947E-08,22.05,27.04,30.61
1714698219.2970006,+4.55776232E-08,22.05,27.04,30.61
1714698222.1367419,+4.12279141E-08,22.05,27.04,30.61
1714698223.9764202,+3.68781587E-08,22.05,27.04,30.61
1714698226.8056014,+3.07677214E-08,22.05,27.04,30.61
1714698228.6357932,+2.41397085E-08,22.05,27.05,30.61
1714698231.4653473,+2.93178553E-08,22.05,27.05,30.61
1714698233.3052845,+3.32534316E-08,22.05,27.05,30.61
1714698236.1456077,+2.82824455E-08,22.05,27.05,30.61
1714698238.1955369,+2.85929836E-08,22.05,27.05,30.61
1714698241.0359628,+4.34028056E-08,22.05,27.05,30.61
1714698243.1956654,+2.24825131E-08,22.05,27.05,30.61
1714698246.0362835,+3.78103909E-08,22.05,27.05,30.61
1714698248.1966624,+3.92602047E-08,22.05,27.05,30.61
1714698251.036397,+3.52210868E-08,22.05,27.05,30.61
1714698253.2162464,+4.05029350E-08,22.06,27.05,30.61
1714698256.0463128,+4.14351072E-08,22.06,27.05,30.61
1714698258.2160084,+3.42891710E-08,22.06,27.05,30.61
1714698261.0557053,+3.10785787E-08,22.06,27.05,30.61
1714698263.2255719,+4.10206494E-08,22.06,27.05,30.61
1714698266.0657456,+3.28392250E-08,22.06,27.05,30.61
1714698268.2258294,+3.50139339E-08,22.06,27.05,30.61
1714698271.0652406,+3.42890526E-08,22.06,27.05,30.61
1714698272.8953428,+3.89493405E-08,22.06,27.05,30.61
1714698274.714852,+4.59918680E-08,22.07,27.05,30.61
1714698277.553514,+2.99394806E-08,22.07,27.05,30.61
1714698279.3730779,+4.26778608E-08,22.06,27.05,30.61
1714698282.202153,+3.15964148E-08,22.06,27.05,30.61
1714698284.0414379,+2.47610411E-08,22.06,27.05,30.61
1714698286.870686,+4.64062068E-08,22.06,27.05,30.61
1714698288.7097232,+3.39785750E-08,22.06,27.05,30.61
1714698291.52822,+4.67169217E-08,22.06,27.05,30.61
1714698293.3578317,+4.05030055E-08,22.06,27.05,30.61
1714698296.1961346,+3.89493504E-08,22.06,27.05,30.61
1714698298.245231,+4.14350946E-08,22.06,27.05,30.61
1714698301.0836344,+3.36676719E-08,22.06,27.05,30.61
1714698303.2420995,+4.38168394E-08,22.06,27.05,30.61
1714698306.0802011,+2.10327730E-08,22.06,27.06,30.61
1714698308.2588255,+2.49682365E-08,22.06,27.06,30.61
1714698311.0963547,+3.38748438E-08,22.06,27.06,30.61
1714698313.265072,+4.71309904E-08,22.08,27.06,30.61
1714698316.0925212,+4.15383881E-08,22.08,27.06,30.61
1714698318.2512338,+3.53247171E-08,22.07,27.06,30.61
1714698321.0895243,+4.36098153E-08,22.07,27.06,30.61
1714698323.2688723,+5.17914804E-08,22.07,27.06,30.61
1714698326.1069882,+3.65676463E-08,22.07,27.06,30.61
1714698328.2753341,+3.51174720E-08,22.07,27.06,30.61
1714698331.1033127,+4.08138039E-08,22.07,27.06,30.61
1714698332.9328296,+2.32077466E-08,22.07,27.06,30.61
1714698334.761496,+4.09170854E-08,22.07,27.06,30.61
1714698337.60005,+4.06067480E-08,22.07,27.06,30.61
1714698339.4292808,+3.49106713E-08,22.07,27.06,30.61
1714698342.2675653,+3.20107369E-08,22.07,27.06,30.61
1714698344.0972264,+4.24704605E-08,22.07,27.06,30.61
1714698346.935691,+4.71311200E-08,22.07,27.06,30.61
1714698348.755424,+4.61987364E-08,22.07,27.06,30.61
1714698351.5841012,+4.45419254E-08,22.07,27.07,30.61
1714698353.4136028,+3.56352346E-08,22.07,27.07,30.61
1714698356.2524126,+4.09172413E-08,22.07,27.07,30.61
1714698358.2919602,+3.82245538E-08,22.07,27.07,30.61
1714698361.1207871,+3.31499112E-08,22.07,27.07,30.61
1714698363.2903352,+3.70853734E-08,22.07,27.07,30.61
1714698366.129177,+3.43927072E-08,22.07,27.07,30.61
1714698368.3088503,+2.80750551E-08,22.08,27.07,30.61
1714698371.1472075,+4.34027820E-08,22.08,27.07,30.61
1714698373.3159826,+3.48067667E-08,22.08,27.07,30.61
1714698376.1545444,+3.62567844E-08,22.08,27.07,30.61
1714698378.3141043,+4.32993634E-08,22.08,27.07,30.61
1714698381.1432354,+3.92602472E-08,22.08,27.07,30.61
1714698383.3223855,+3.19070052E-08,22.08,27.07,30.61
1714698386.1410577,+2.95250969E-08,22.08,27.07,30.61
1714698388.319529,+3.25284306E-08,22.07,27.07,30.61
1714698391.148076,+3.55316871E-08,22.07,27.07,30.61
1714698392.987397,+3.78100862E-08,22.07,27.07,30.61
1714698394.8263936,+4.60954239E-08,22.08,27.07,30.61
1714698397.6647172,+3.12857548E-08,22.08,27.07,30.61
1714698399.5036254,+3.28391305E-08,22.08,27.07,30.61
1714698402.3422132,+3.26320407E-08,22.08,27.07,30.61
1714698404.1812537,+4.48526365E-08,22.08,27.08,30.61
1714698407.020573,+3.79138180E-08,22.08,27.08,30.61
1714698408.850369,+3.53246188E-08,22.08,27.08,30.61
1714698411.6699405,+4.08134799E-08,22.08,27.08,30.61
1714698413.490498,+3.18035003E-08,22.08,27.08,30.61
1714698416.3103132,+3.16999294E-08,22.08,27.08,30.61
1714698418.350065,+2.91108646E-08,22.08,27.08,30.61
1714698421.1797838,+2.80751698E-08,22.08,27.08,30.61
1714698423.3500261,+4.34029054E-08,22.09,27.08,30.61
1714698426.1804075,+3.68781178E-08,22.09,27.08,30.61
1714698428.3509073,+2.93179896E-08,22.09,27.08,30.61
1714698431.191238,+4.27813100E-08,22.09,27.08,30.61
1714698433.3615339,+4.10207393E-08,22.09,27.08,30.61
1714698436.2018664,+3.04574672E-08,22.09,27.08,30.61
1714698438.3521605,+2.81787005E-08,22.09,27.08,30.61
1714698441.191694,+3.45997090E-08,22.09,27.08,30.61
1714698443.3710892,+2.95250546E-08,22.09,27.08,30.61
1714698446.1902819,+4.88917950E-08,22.09,27.08,30.61
1714698448.3691297,+4.32991536E-08,22.09,27.09,30.61
1714698451.197815,+4.22635550E-08,22.09,27.09,30.61
1714698453.0271611,+3.34604439E-08,22.09,27.09,30.61
1714698454.8664117,+2.88002584E-08,22.09,27.09,30.61
1714698457.685383,+4.78559609E-08,22.09,27.09,30.61
1714698459.5144362,+3.47034228E-08,22.09,27.09,30.61
1714698462.3433535,+2.84893583E-08,22.09,27.09,30.61
1714698464.182796,+3.40819133E-08,22.09,27.09,30.61
1714698467.0215936,+4.20565182E-08,22.09,27.09,30.61
1714698468.8413968,+2.57967859E-08,22.09,27.09,30.61
1714698471.6704814,+3.58424304E-08,22.09,27.09,30.61
1714698473.4996455,+4.47491880E-08,22.09,27.09,30.61
1714698476.3189747,+3.65674375E-08,22.09,27.09,30.61
1714698478.3980398,+3.58425112E-08,22.09,27.09,30.61
1714698481.2375824,+3.62568492E-08,22.09,27.09,30.61
1714698483.4070666,+3.30462838E-08,22.09,27.10,30.61
1714698486.236583,+3.62568020E-08,22.09,27.10,30.61
1714698488.4058807,+2.86965075E-08,22.09,27.10,30.61
1714698491.2359638,+3.95709815E-08,22.09,27.10,30.61
1714698493.4157693,+4.90987579E-08,22.09,27.10,30.61
1714698496.2556047,+4.05030130E-08,22.09,27.10,30.61
1714698498.41489,+2.41394895E-08,22.1,27.10,30.61
1714698501.234564,+4.27813895E-08,22.1,27.10,30.61
1714698503.414123,+3.18034728E-08,22.09,27.10,30.61
1714698506.2435403,+3.74995999E-08,22.09,27.10,30.61
1714698508.4232807,+2.13433644E-08,22.1,27.10,30.61
1714698511.2528346,+3.18035726E-08,22.1,27.10,30.61
1714698513.0825043,+3.59459934E-08,22.1,27.10,30.61
1714698514.9113185,+4.57848996E-08,22.1,27.10,30.61
1714698517.750753,+3.91565698E-08,22.1,27.10,30.61
1714698519.5701733,+3.01463415E-08,22.1,27.10,30.61
1714698522.4092393,+3.41856843E-08,22.1,27.10,30.61
1714698524.238917,+3.56352005E-08,22.1,27.10,30.61
1714698527.0783634,+4.19529203E-08,22.1,27.10,30.61
1714698528.908305,+2.99393153E-08,22.1,27.10,30.61
1714698531.7472389,+3.71890122E-08,22.1,27.10,30.61
1714698533.58641,+3.69814936E-08,22.09,27.10,30.61
1714698536.4258502,+3.27354871E-08,22.09,27.11,30.61
1714698538.4446607,+3.15965851E-08,22.1,27.11,30.61
1714698541.2844784,+3.89494620E-08,22.1,27.11,30.61
1714698543.4540255,+3.90529368E-08,22.1,27.11,30.61
1714698546.29372,+3.56355928E-08,22.1,27.11,30.61
1714698548.4532757,+3.59461192E-08,22.1,27.11,30.61
1714698551.2834792,+3.63604271E-08,22.1,27.11,30.61
1714698553.4635353,+3.99851964E-08,22.1,27.11,30.61
1714698556.2931356,+3.80172749E-08,22.1,27.11,30.61
1714698558.4626644,+3.49103126E-08,22.1,27.11,30.61
1714698561.3020046,+3.44962930E-08,22.1,27.11,30.61
1714698563.4717877,+3.44961553E-08,22.1,27.11,30.61
1714698566.3113585,+3.40819401E-08,22.1,27.11,30.61
1714698568.471199,+2.45540225E-08,22.11,27.11,30.61
1714698571.3117344,+2.15506873E-08,22.11,27.11,30.61
1714698573.1422718,+3.79136051E-08,22.11,27.11,30.61
1714698574.9820666,+3.26319895E-08,22.1,27.11,30.61
1714698577.8216782,+3.26319235E-08,22.1,27.12,30.61
1714698579.6520686,+2.17576812E-08,22.11,27.12,30.61
1714698582.4925132,+3.18035763E-08,22.11,27.12,30.61
1714698584.3328114,+3.59460747E-08,22.11,27.12,30.61
1714698587.1733758,+3.45996766E-08,22.11,27.12,30.61
1714698589.003568,+3.26320514E-08,22.1,27.12,30.61
1714698591.8441231,+3.78103906E-08,22.1,27.12,30.61
1714698593.6743965,+3.89497037E-08,22.11,27.12,30.61
1714698596.514812,+3.08713020E-08,22.11,27.12,30.61
1714698598.4952083,+2.60039040E-08,22.11,27.12,30.61
1714698601.3352935,+3.44961118E-08,22.11,27.12,30.61
1714698603.496016,+3.89492709E-08,22.11,27.12,30.61
1714698606.326411,+2.84892476E-08,22.11,27.12,30.61
1714698608.4869564,+3.77065973E-08,22.11,27.12,30.61
1714698611.3276503,+3.55317996E-08,22.11,27.12,30.61
1714698613.5078793,+2.53824925E-08,22.11,27.12,30.61
1714698616.338144,+3.80174012E-08,22.11,27.12,30.61
1714698618.507958,+2.75573181E-08,22.11,27.12,30.61
1714698621.3477657,+2.36217888E-08,22.11,27.12,30.61
1714698623.5174527,+3.13893373E-08,22.11,27.12,30.61
1714698626.3575678,+2.45541036E-08,22.11,27.12,30.61
1714698628.5178187,+3.21141333E-08,22.11,27.12,30.61
1714698631.3575768,+3.24247800E-08,22.11,27.12,30.61
1714698633.1878834,+4.18492923E-08,22.11,27.12,30.61
1714698635.0177987,+3.45996729E-08,22.11,27.13,30.61
1714698637.8478334,+4.00885672E-08,22.11,27.13,30.61
1714698639.6781456,+4.08136647E-08,22.11,27.13,30.61
1714698642.5182917,+4.17456168E-08,22.11,27.13,30.61
1714698644.3583257,+3.28391778E-08,22.12,27.13,30.61
1714698647.1983025,+3.89496750E-08,22.12,27.13,30.61
1714698649.0283525,+3.30464501E-08,22.11,27.13,30.61
1714698651.8584082,+2.88000358E-08,22.11,27.13,30.61
1714698653.6887333,+2.59004029E-08,22.11,27.13,30.61
1714698656.5286736,+4.02955950E-08,22.11,27.13,30.61
1714698658.5391335,+2.64180573E-08,22.12,27.13,30.61
1714698661.3790839,+3.19071091E-08,22.12,27.13,30.61
1714698663.549357,+2.39327814E-08,22.11,27.13,30.61
1714698666.3900487,+3.73959732E-08,22.11,27.13,30.61
1714698668.5499592,+3.48068319E-08,22.12,27.13,30.61
1714698671.3803236,+3.96742599E-08,22.12,27.13,30.61
1714698673.560784,+4.75454560E-08,22.11,27.13,30.61
1714698676.4006603,+4.23670697E-08,22.11,27.13,30.61
1714698678.5511677,+3.22177831E-08,22.12,27.13,30.61
1714698681.3711963,+3.85351692E-08,22.12,27.13,30.61
1714698683.561387,+2.83858044E-08,22.12,27.13,30.61
1714698686.401976,+3.61531756E-08,22.12,27.13,30.61
1714698688.5717535,+3.04571175E-08,22.12,27.13,30.61
1714698691.402361,+3.13892464E-08,22.12,27.13,30.61
1714698693.233071,+2.47610375E-08,22.12,27.13,30.61
1714698695.0727904,+3.76032460E-08,22.12,27.13,30.61
1714698697.8934953,+3.83282493E-08,22.12,27.13,30.61
1714698699.7140653,+3.50141187E-08,22.12,27.13,30.61
1714698702.5436954,+3.21141850E-08,22.12,27.13,30.61
1714698704.373451,+3.08714522E-08,22.12,27.13,30.61
